TORG,GROUP,PRIMARY,TOPS,GTD,UCDP-GTD.dif,UCDP,MAROB.ORGID,MAROB.GRP-NUM,MAR.GRP,YRFIRST,YRLAST,TOPS.YR1,GTD.YR1,UCDP.YR1,GTD.YRLST,UCDP.YRLST,HBASE,TOPS-ISO,GTD-ISO,UCDP-ISO,MAROB-ISO,RGN.CODE,HBASE.CC
T358,FALANGE ARMATA SEPARATISTA PADANA (FASP),0,0,0,0,0,0,0,,1998,0,,,,,,ITA,,,,,WESTERN EUROPE,325
T358,PADANIAN ARMED SEPARATIST PHALANX,0,TP81,0,0,0,0,0,,1998,0,,,,,,ITA,,,,,WESTERN EUROPE,325
T359,PALESTINE LIBERATION FRONT (PLF),1,0,G908,0,0,M6600306,M66003,PALESTINIANS,1961,1990,,1979,,1990,,LBN,,"ISR, EGY",,LBN,MIDDLE EAST & NORTH AFRICA,660
T359,JABHAT AL-TAHRIR AL-FILISTINIYYAH,0,0,G908,0,0,M6600306,M66003,PALESTINIANS,1961,1990,,1979,,1990,,LBN,,"ISR, EGY",,LBN,MIDDLE EAST & NORTH AFRICA,660
T360,PALESTINE LIBERATION ORGANIZATION (PLO),1,TP4182,G146,0,0,0,0,,1964,1995,1964,1970,,1995,,PSE,ISR,"PSE, LBN, ISR, JOR, GRC, USA, CHE, FRA, AUT, AUS, CYP, KWT",,,MIDDLE EAST & NORTH AFRICA,666
T360,PALESTINE LIBERATION ORAGANIZATION (PLO),0,TP4182,G146,0,0,0,0,,1964,1995,1964,1970,,1995,,PSE,ISR,"PSE, LBN, ISR, JOR, GRC, USA, CHE, FRA, AUT, AUS, CYP, KWT",,,MIDDLE EAST & NORTH AFRICA,666
T361,PALESTINIAN ISLAMIC JIHAD (PIJ),1,TP82,G2856,0,U1050,M6660303,M66603,PALESTINIANS,1979,2012,1970S,1990,1995,2012,2012,SYR,"ISR, LBN, SYR, ISR","PSE, ISR",ISR,ISR,MIDDLE EAST & NORTH AFRICA,652
T361,HARAKAT AL-JIHAD AL-ISLAMI FI FILASTIN,0,TP82,G2856,0,U1050,M6660303,M66603,PALESTINIANS,1979,2012,1970S,1990,1995,2012,2012,SYR,"ISR, LBN, SYR, ISR","PSE, ISR",ISR,ISR,MIDDLE EAST & NORTH AFRICA,652
T361,PALESTINIAN ISLAMIC JIHAD,0,TP82,G2856,0,U1050,M6660303,M66603,PALESTINIANS,1979,2012,1970S,1990,1995,2012,2012,SYR,"ISR, LBN, SYR, ISR","PSE, ISR",ISR,ISR,MIDDLE EAST & NORTH AFRICA,652
T362,PALESTINIAN POPULAR STRUGGLE FRONT (PSF),1,TP4183,0,0,0,0,0,,1967,0,1967,,,,,LBN,"LBN, SYR, ISR",,,,MIDDLE EAST & NORTH AFRICA,660
T362,JABHAT AL KIFAH AL-SHABI,0,TP4183,0,0,0,0,0,,1967,0,1967,,,,,LBN,"LBN, SYR, ISR",,,,MIDDLE EAST & NORTH AFRICA,660
T362,JABHAT AL-KIFAH AL-SHABI,0,TP4183,0,0,0,0,0,,1967,0,1967,,,,,LBN,"LBN, SYR, ISR",,,,MIDDLE EAST & NORTH AFRICA,660
T362,JABHAT AL-KIFAH AL-SHA'BI,0,TP4183,0,0,0,0,0,,1967,0,1967,,,,,LBN,"LBN, SYR, ISR",,,,MIDDLE EAST & NORTH AFRICA,660
T362,POPULAR STRUGGLE,0,TP4183,0,0,0,0,0,,1967,0,1967,,,,,LBN,"LBN, SYR, ISR",,,,MIDDLE EAST & NORTH AFRICA,660
T362,POPULAR STRUGGLE FRONT,0,TP4183,0,0,0,0,0,,1967,0,1967,,,,,LBN,"LBN, SYR, ISR",,,,MIDDLE EAST & NORTH AFRICA,660
T363,PALESTINIAN REVOLUTION FORCES GENERAL COMMAND,1,TP4185,0,0,0,0,0,,1985,0,1985,,,,,PSE,ISR,,,,MIDDLE EAST & NORTH AFRICA,666
T364,PATTANI UNITED LIBERATION ORGANIZATION (PULO),1,TP200,G148,0,0,0,0,,1968,2006,1968,1977,,2006,,THA,"MYS, THA",THA,,,SOUTHEAST ASIA,800
T364,PULO,0,TP200,G148,0,0,0,0,,1968,2006,1968,1977,,2006,,THA,"MYS, THA",THA,,,SOUTHEAST ASIA,800
T365,PEDRO LEON ARBOLEDA MOVEMENT,1,TP4193,G1669,0,0,0,0,,1977,1980,2005,1977,,1980,,COL,COL,COL,,,SOUTH AMERICA,100
T365,PEDRO LEON ARBOLEDA,0,TP4193,G1669,0,0,0,0,,1977,1980,2005,1977,,1980,,COL,COL,COL,,,SOUTH AMERICA,100
T365,PEDRO LEON ARBOLEDA (PLA),0,TP4193,G1669,0,0,0,0,,1977,1980,2005,1977,,1980,,COL,COL,COL,,,SOUTH AMERICA,100
T365,PEDRO LEÓN ARBOLEDA (PLA),0,TP4193,G1669,0,0,0,0,,1977,1980,2005,1977,,1980,,COL,COL,COL,,,SOUTH AMERICA,100
T365,PEDRO LEÓN ARBOLEDA MOVEMENT,0,TP4193,G1669,0,0,0,0,,1977,1980,2005,1977,,1980,,COL,COL,COL,,,SOUTH AMERICA,100
T366,PEOPLE AGAINST GANGSTERISM AND DRUGS (PAGAD),1,TP4194,G2560,0,0,0,0,,1995,2000,1995,1999,,2000,,ZAF,ZAF,ZAF,,,SUB-SAHARAN AFRICA,560
T366,PEOPLE AGAINST GANSTERISM AND DRUGS (PAGAD),0,TP4194,G2560,0,0,0,0,,1995,2000,1995,1999,,2000,,ZAF,ZAF,ZAF,,,SUB-SAHARAN AFRICA,560
T367,BARISAN REVOLUSI NASIONAL (BRN),1,TP4457,G2341,0,0,0,0,,1963,2012,1963,2002,,2012,,THA,THA,THA,,,SOUTHEAST ASIA,800
T367,BARISAN REVOLUSI NASIONAL MELAYU PATTANI (BRN),0,TP4457,G2341,0,0,0,0,,1963,2012,1963,2002,,2012,,THA,THA,THA,,,SOUTHEAST ASIA,800
T368,PEOPLE'S LIBERATION FORCES (COLOMBIA),1,TP3532,0,0,0,0,0,,0,0,1990S,,,,,COL,COL,,,,SOUTH AMERICA,100
T369,PEOPLE'S LIBERATION FORCES (FPL),1,TP230,G63,0,U1615,0,0,,1970,1979,1970,1977,1979,1979,1979,SLV,SLV,SLV,SLV,,CENTRAL AMERICA & CARIBBEAN,92
T369,FARABUNDO MARTI POPULAR LIBERATION FORCES,0,TP230,G63,0,U1615,0,0,,1970,1979,1970,1977,1979,1979,1979,SLV,SLV,SLV,SLV,,CENTRAL AMERICA & CARIBBEAN,92
T369,FUERZAS POPULARES DE LIBERACION (FPL),0,TP230,G63,0,U1615,0,0,,1970,1979,1970,1977,1979,1979,1979,SLV,SLV,SLV,SLV,,CENTRAL AMERICA & CARIBBEAN,92
T369,PEOPLE'S LIBERATION FORCES (EL SALVADOR),0,TP230,G63,0,U1615,0,0,,1970,1979,1970,1977,1979,1979,1979,SLV,SLV,SLV,SLV,,CENTRAL AMERICA & CARIBBEAN,92
T369,POPULAR FORCES OF LIBERATION,0,TP230,G63,0,U1615,0,0,,1970,1979,1970,1977,1979,1979,1979,SLV,SLV,SLV,SLV,,CENTRAL AMERICA & CARIBBEAN,92
T369,POPULAR LIBERATION FORCES,0,TP230,G63,0,U1615,0,0,,1970,1979,1970,1977,1979,1979,1979,SLV,SLV,SLV,SLV,,CENTRAL AMERICA & CARIBBEAN,92
T370,PEOPLE'S REVOLUTIONARY ARMY (ARGENTINA),1,TP238,0,0,0,0,0,,1969,0,1969,,,,,ARG,ARG,,,,SOUTH AMERICA,160
T370,EJERCITO REVOLUCIONARIO DEL PUEBLO (ERP) (ARGENTINA),0,TP238,0,0,0,0,0,,1969,0,1969,,,,,ARG,ARG,,,,SOUTH AMERICA,160
T371,PEOPLE'S REVOLUTIONARY ARMY (ERP),1,TP84,G2147,0,0,0,0,,1997,2005,1990S,1997,,2005,,COL,COL,COL,,,SOUTH AMERICA,100
T371,REVOLUTIONARY ARMY OF THE PEOPLE,1,TP84,G2147,0,0,0,0,,1997,2005,1990S,1997,,2005,,COL,COL,COL,,,SOUTH AMERICA,100
T371,EJERCITO REVOLUCIONARIO DEL PUEBLO (ERP),0,TP84,G2147,0,0,0,0,,1997,2005,1990S,1997,,2005,,COL,COL,COL,,,SOUTH AMERICA,100
T371,EJERCITO REVOLUCIONARIO DEL PUEBLO (ERP) (COLOMBIA),0,TP84,G2147,0,0,0,0,,1997,2005,1990S,1997,,2005,,COL,COL,COL,,,SOUTH AMERICA,100
T371,EJERCITO REVOLUCIONARIO DEL PUEBLO (ERP) (DOMINICAN REPUBLIC),0,TP84,G2147,0,0,0,0,,1997,2005,1990S,1997,,2005,,COL,COL,COL,,,SOUTH AMERICA,100
T371,PEOPLE'S REVOLUTIONARY ARMY (COLOMBIA),0,TP84,G2147,0,0,0,0,,1997,2005,1990S,1997,,2005,,COL,COL,COL,,,SOUTH AMERICA,100
T371,REVOLUTIONARY PEOPLE'S ARMY (ERP),0,TP84,G2147,0,0,0,0,,1997,2005,1990S,1997,,2005,,COL,COL,COL,,,SOUTH AMERICA,100
T372,PEOPLE'S REVOLUTIONARY MILITIAS (MRP),1,0,G2564,0,0,0,0,,1998,2003,,2002,,2003,,ECU,,ECU,,,SOUTH AMERICA,130
T372,MILICIAS REVOLUCIONARIAS DEL PUEBLO,0,0,G2564,0,0,0,0,,1998,2003,,2002,,2003,,ECU,,ECU,,,SOUTH AMERICA,130
T372,MILICIAS REVOLUCIONARIAS DEL PUEBLO (MRP),0,0,G2564,0,0,0,0,,1998,2003,,2002,,2003,,ECU,,ECU,,,SOUTH AMERICA,130
T372,PEOPLE'S REVOLUTIONARY MILITIAS,0,0,G2564,0,0,0,0,,1998,2003,,2002,,2003,,ECU,,ECU,,,SOUTH AMERICA,130
T372,PEOPLE'S REVOLUTIONARY MILITIAS (ECUADOR),0,0,G2564,0,0,0,0,,1998,2003,,2002,,2003,,ECU,,ECU,,,SOUTH AMERICA,130
T373,PEOPLE'S REVOLUTIONARY ORGANIZATION,1,TP4200,G151,0,0,0,0,,1992,1996,,1992,,1996,,ARG,ARG,ARG,,,SOUTH AMERICA,160
T373,ORGANIZACION REVOLUCIONARIA PUEBLO,0,TP4200,G151,0,0,0,0,,1992,1996,,1992,,1996,,ARG,ARG,ARG,,,SOUTH AMERICA,160
T374,PEOPLE'S WAR GROUP (PWG),1,TP3658,G111,0,U1035,0,0,,1980,2004,1980,1989,1990,2004,2004,IND,IND,IND,IND,,SOUTH ASIA,750
T374,COMMUNIST PARTY OF INDIA-MARXIST LENINIST (PEOPLE'S WAR) CPI-ML (PW),0,TP3658,G111,0,U1035,0,0,,1980,2004,1980,1989,1990,2004,2004,IND,IND,IND,IND,,SOUTH ASIA,750
T374,PEOPLE’S WAR GROUP,0,TP3658,G111,0,U1035,0,0,,1980,2004,1980,1989,1990,2004,2004,IND,IND,IND,IND,,SOUTH ASIA,750
T374,PEOPLE'S GUERRILLA ARMY (PGA),0,TP3658,G111,0,U1035,0,0,,1980,2004,1980,1989,1990,2004,2004,IND,IND,IND,IND,,SOUTH ASIA,750
T374,PEOPLE'S WAR (PW),0,TP3658,G111,0,U1035,0,0,,1980,2004,1980,1989,1990,2004,2004,IND,IND,IND,IND,,SOUTH ASIA,750
T374,PEOPLE'S WAR GROUP,0,TP3658,G111,0,U1035,0,0,,1980,2004,1980,1989,1990,2004,2004,IND,IND,IND,IND,,SOUTH ASIA,750
T375,PERONIST ARMED FORCES (FAP),1,0,G1504,0,0,0,0,,1970,1974,,1970,,1974,,ARG,,ARG,,,SOUTH AMERICA,160
T375,FUERZAS ARMADAS PERONISTAS (FAP),0,0,G1504,0,0,0,0,,1970,1974,,1970,,1974,,ARG,,ARG,,,SOUTH AMERICA,160
T376,POLISARIO FRONT,1,TP4205,G1080,0,0,0,0,,1973,1987,1973,1976,,1987,,DZA,"DZA, MRT, ESH","MAR, ESH, ESP, MRT, FRA",,,MIDDLE EAST & NORTH AFRICA,615
T376,FRENTE POPULAR PARA LA LIBERACION DE SAGUIA EL HAMRA Y RIO DE ORO,0,TP4205,G1080,0,0,0,0,,1973,1987,1973,1976,,1987,,DZA,"DZA, MRT, ESH","MAR, ESH, ESP, MRT, FRA",,,MIDDLE EAST & NORTH AFRICA,615
T377,POPULAR FORCES OF APRIL 25,1,TP302,G955,0,0,0,0,,1980,1986,1980S,1980,,1986,,PRT,POR,PRT,,,WESTERN EUROPE,235
T377,FOR‡AS POPULARES DO 25 ABRIL (FP-25),0,TP302,G955,0,0,0,0,,1980,1986,1980S,1980,,1986,,PRT,POR,PRT,,,WESTERN EUROPE,235
T378,POPULAR FRONT FOR THE LIBERATION OF PALESTINE (PFLP),1,TP85,G310,0,U1047,"M6600311, M6660304","M66003, M66603",PALESTINIANS,1967,2012,1967,1970,1989,2012,2001,PSE,ISR,"ISR, PSE, LBN, JOR, FRA, FRG, NLD, ITA, KWT, GBR, KEN, TUR, IRN, CHE, YPR, DZA, USA, SYR, AUT, GRC",ISR,LBN,MIDDLE EAST & NORTH AFRICA,666
T378,ABU ALI MUSTAFA BRIGADES,0,TP4465,G310,0,U1047,"M6600311, M6660304","M66003, M66603",PALESTINIANS,1967,2012,1967,1970,1989,2012,2001,PSE,ISR,"ISR, PSE, LBN, JOR, FRA, FRG, NLD, ITA, KWT, GBR, KEN, TUR, IRN, CHE, YPR, DZA, USA, SYR, AUT, GRC",ISR,LBN,MIDDLE EAST & NORTH AFRICA,666
T378,ABU-ALI MUSTAFA BRIGADES,0,TP4465,G310,0,U1047,"M6600311, M6660304","M66003, M66603",PALESTINIANS,1967,2012,1967,1970,1989,2012,2001,PSE,ISR,"ISR, PSE, LBN, JOR, FRA, FRG, NLD, ITA, KWT, GBR, KEN, TUR, IRN, CHE, YPR, DZA, USA, SYR, AUT, GRC",ISR,LBN,MIDDLE EAST & NORTH AFRICA,666
T378,AL-JABHA ASH-SHA'ABIYA LI-TAHRIR FALASTIN,0,TP85,G310,0,U1047,"M6600311, M6660304","M66003, M66603",PALESTINIANS,1967,2012,1967,1970,1989,2012,2001,PSE,ISR,"ISR, PSE, LBN, JOR, FRA, FRG, NLD, ITA, KWT, GBR, KEN, TUR, IRN, CHE, YPR, DZA, USA, SYR, AUT, GRC",ISR,LBN,MIDDLE EAST & NORTH AFRICA,666
T378,AL-JABNA AL-SHABIYYA LI-TAHRIR FILASTIN,0,TP85,G310,0,U1047,"M6600311, M6660304","M66003, M66603",PALESTINIANS,1967,2012,1967,1970,1989,2012,2001,PSE,ISR,"ISR, PSE, LBN, JOR, FRA, FRG, NLD, ITA, KWT, GBR, KEN, TUR, IRN, CHE, YPR, DZA, USA, SYR, AUT, GRC",ISR,LBN,MIDDLE EAST & NORTH AFRICA,666
T378,MARTYR ABU-ALI MUSTAFA BRIGADES,0,TP4465,G310,0,U1047,"M6600311, M6660304","M66003, M66603",PALESTINIANS,1967,2012,1967,1970,1989,2012,2001,PSE,ISR,"ISR, PSE, LBN, JOR, FRA, FRG, NLD, ITA, KWT, GBR, KEN, TUR, IRN, CHE, YPR, DZA, USA, SYR, AUT, GRC",ISR,LBN,MIDDLE EAST & NORTH AFRICA,666
T378,POPULAR FRONT FOR THE LIBERATION OF PALESTINE,0,TP85,G310,0,U1047,"M6600311, M6660304","M66003, M66603",PALESTINIANS,1967,2012,1967,1970,1989,2012,2001,PSE,ISR,"ISR, PSE, LBN, JOR, FRA, FRG, NLD, ITA, KWT, GBR, KEN, TUR, IRN, CHE, YPR, DZA, USA, SYR, AUT, GRC",ISR,LBN,MIDDLE EAST & NORTH AFRICA,666
T378,RED EAGLES,0,TP4465,G310,0,U1047,"M6600311, M6660304","M66003, M66603",PALESTINIANS,1967,2012,1967,1970,1989,2012,2001,PSE,ISR,"ISR, PSE, LBN, JOR, FRA, FRG, NLD, ITA, KWT, GBR, KEN, TUR, IRN, CHE, YPR, DZA, USA, SYR, AUT, GRC",ISR,LBN,MIDDLE EAST & NORTH AFRICA,666
T379,"POPULAR FRONT FOR THE LIBERATION OF PALESTINE, GEN CMD (PFLP-GC)",1,0,G1887,0,0,M6600305,M66003,PALESTINIANS,1970,2010,,1970,,2010,,SYR,,"FRG, CHE, ISR, GRC, PSE, LBN",,LBN,MIDDLE EAST & NORTH AFRICA,652
T379,POPULAR FRONT FOR THE LIBERATION OF PALESTINE - GENERAL COMMAND (PFLP-GC),0,0,G1887,0,0,M6600305,M66003,PALESTINIANS,1970,2010,,1970,,2010,,SYR,,"FRG, CHE, ISR, GRC, PSE, LBN",,LBN,MIDDLE EAST & NORTH AFRICA,652
T379,POPULAR FRONT FOR THE LIBERATION OF PALESTINE- GENERAL COMMAND (PFLP-GC),0,0,G1887,0,0,M6600305,M66003,PALESTINIANS,1970,2010,,1970,,2010,,SYR,,"FRG, CHE, ISR, GRC, PSE, LBN",,LBN,MIDDLE EAST & NORTH AFRICA,652
T380,POPULAR LIBERATION ARMY (EPL),1,TP86,G2142,0,U1607,0,0,,1967,2011,1967,1973,1984,2005,2004,COL,COL,"COL, VEN",COL,,SOUTH AMERICA,100
T380,EJÉRCITO POPULAR DE LIBERACIÓN,0,TP86,G2142,0,U1607,0,0,,1967,2011,1967,1973,1984,2005,2004,COL,COL,"COL, VEN",COL,,SOUTH AMERICA,100
T380,EJÉRCITO POPULAR DE LIBERACIÓN (EPL),0,TP86,G2142,0,U1607,0,0,,1967,2011,1967,1973,1984,2005,2004,COL,COL,"COL, VEN",COL,,SOUTH AMERICA,100
T380,JOSE SOLANO SEPULVEDA,0,TP86,G2142,0,U1607,0,0,,1967,2011,1967,1973,1984,2005,2004,COL,COL,"COL, VEN",COL,,SOUTH AMERICA,100
T380,LIBARDO MORA TORO,0,TP86,G2142,0,U1607,0,0,,1967,2011,1967,1973,1984,2005,2004,COL,COL,"COL, VEN",COL,,SOUTH AMERICA,100
T380,PEOPLE’S LIBERATION ARMY,0,TP86,G2142,0,U1607,0,0,,1967,2011,1967,1973,1984,2005,2004,COL,COL,"COL, VEN",COL,,SOUTH AMERICA,100
T380,PEOPLE’S LIBERATION ARMY (EPL),0,TP86,G2142,0,U1607,0,0,,1967,2011,1967,1973,1984,2005,2004,COL,COL,"COL, VEN",COL,,SOUTH AMERICA,100
T380,PEOPLE'S LIBERATION ARMY,0,TP86,G2142,0,U1607,0,0,,1967,2011,1967,1973,1984,2005,2004,COL,COL,"COL, VEN",COL,,SOUTH AMERICA,100
T380,PEOPLE'S LIBERATION ARMY (EPL),0,TP86,G2142,0,U1607,0,0,,1967,2011,1967,1973,1984,2005,2004,COL,COL,"COL, VEN",COL,,SOUTH AMERICA,100
T380,POPULAR LIBERATION ARMY,0,TP86,G2142,0,U1607,0,0,,1967,2011,1967,1973,1984,2005,2004,COL,COL,"COL, VEN",COL,,SOUTH AMERICA,100
T381,POPULAR MOVEMENT FOR THE LIBERATION OF ANGOLA,1,TP4210,G155,0,U1250,0,0,,1956,1996,1956,1989,1961,1996,1974,AGO,AGO,AGO,AGO,,SUB-SAHARAN AFRICA,540
T381,MOVIMENTO POPULAR DE LIBERTA‡?O DE ANGOLA,0,TP4210,G155,0,U1250,0,0,,1956,1996,1956,1989,1961,1996,1974,AGO,AGO,AGO,AGO,,SUB-SAHARAN AFRICA,540
T381,POPULAR MOVEMENT FOR THE LIBERATION OF ANGOLA-PARTY OF LABOR,0,TP4210,G155,0,U1250,0,0,,1956,1996,1956,1989,1961,1996,1974,AGO,AGO,AGO,AGO,,SUB-SAHARAN AFRICA,540
T382,POPULAR RESISTANCE (LAIKI ANTISTASI),1,TP87,G2570,0,0,0,0,,2002,2002,,2002,,2002,,GRC,GRK,GRC,,,WESTERN EUROPE,350
T382,LAIKI ANTISTASI,0,TP87,G2570,0,0,0,0,,2002,2002,,2002,,2002,,GRC,GRK,GRC,,,WESTERN EUROPE,350
T382,POPULAR RESISTANCE,0,TP87,G2570,0,0,0,0,,2002,2002,,2002,,2002,,GRC,GRK,GRC,,,WESTERN EUROPE,350
T383,POPULAR RESISTANCE COMMITTEES,1,TP4211,G2571,0,U1054,M6660314,M66603,PALESTINIANS,2000,2012,2000,2000,2006,2012,2006,PSE,ISR,"ISR, PSE",ISR,ISR,MIDDLE EAST & NORTH AFRICA,666
T383,POPULAR RESISTANCE COMMITTEES (PRC),0,TP4211,G2571,0,U1054,M6660314,M66603,PALESTINIANS,2000,2012,2000,2000,2006,2012,2006,PSE,ISR,"ISR, PSE",ISR,ISR,MIDDLE EAST & NORTH AFRICA,666
T384,POPULAR REVOLUTIONARY ACTION,1,TP3660,G2572,0,0,0,0,,2003,2003,,2003,,2003,,GRC,GRC,GRC,,,WESTERN EUROPE,350
T384,LAIKI EPANASTATIKI DHRASI (LED),0,TP3660,G2572,0,0,0,0,,2003,2003,,2003,,2003,,GRC,GRC,GRC,,,WESTERN EUROPE,350
T385,POPULAR REVOLUTIONARY FRONT (LEM),1,TP88,0,0,0,0,0,,1999,0,,,,,,GRC,GRC,,,,WESTERN EUROPE,350
T385,LAIKI EPANASTATIKO METOPO (LEM),0,TP88,0,0,0,0,0,,1999,0,,,,,,GRC,GRC,,,,WESTERN EUROPE,350
T386,POPULAR REVOLUTIONARY RESISTANCE GROUP,1,TP4212,G1649,0,0,0,0,,1971,1972,1971,1972,,1972,,GRC,GRC,GRC,,,WESTERN EUROPE,350
T387,POPULAR REVOLUTIONARY VANGUARD,1,TP4213,G1522,0,0,0,0,,1968,1976,1968,1970,,1976,,BRA,BRA,BRA,,,SOUTH AMERICA,140
T387,POPULAR REVOLUTIONARY VANGUARD (VPR),0,TP4213,G1522,0,0,0,0,,1968,1976,1968,1970,,1976,,BRA,BRA,BRA,,,SOUTH AMERICA,140
T387,VANGUARDIA POPULAR REVOLUCIONARIA (VPR),0,TP4213,G1522,0,0,0,0,,1968,1976,1968,1970,,1976,,BRA,BRA,BRA,,,SOUTH AMERICA,140
T388,MAYI MAYI,1,TP3530,G2508,0,U1505,0,0,,1993,2012,1993,2001,1996,2012,2007,COD,COD,"COD, COG, RWA",COD,,SUB-SAHARAN AFRICA,490
T388,FORCES D AUTO-DEFENSE POPULAIRES,0,TP3530,G2508,0,U1505,0,0,,1993,2012,1993,2001,1996,2012,2007,COD,COD,"COD, COG, RWA",COD,,SUB-SAHARAN AFRICA,490
T388,FORCES D'AUTO-DEFENSE POPULAIRES,0,TP3530,G2508,0,U1505,0,0,,1993,2012,1993,2001,1996,2012,2007,COD,COD,"COD, COG, RWA",COD,,SUB-SAHARAN AFRICA,490
T388,MAI MAI,0,TP3530,G2508,0,U1505,0,0,,1993,2012,1993,2001,1996,2012,2007,COD,COD,"COD, COG, RWA",COD,,SUB-SAHARAN AFRICA,490
T388,MAI-MAI,0,TP3530,G2508,0,U1505,0,0,,1993,2012,1993,2001,1996,2012,2007,COD,COD,"COD, COG, RWA",COD,,SUB-SAHARAN AFRICA,490
T388,MAY MAY,0,TP3530,G2508,0,U1505,0,0,,1993,2012,1993,2001,1996,2012,2007,COD,COD,"COD, COG, RWA",COD,,SUB-SAHARAN AFRICA,490
T388,MAYI-MAYI,0,TP3530,G2508,0,U1505,0,0,,1993,2012,1993,2001,1996,2012,2007,COD,COD,"COD, COG, RWA",COD,,SUB-SAHARAN AFRICA,490
T388,MAY-MAY,0,TP3530,G2508,0,U1505,0,0,,1993,2012,1993,2001,1996,2012,2007,COD,COD,"COD, COG, RWA",COD,,SUB-SAHARAN AFRICA,490
T388,POPULAR SELF-DEFENSE FORCES,0,TP3530,G2508,0,U1505,0,0,,1993,2012,1993,2001,1996,2012,2007,COD,COD,"COD, COG, RWA",COD,,SUB-SAHARAN AFRICA,490
T388,POPULAR SELF-DEFENSE FORCES (FAP),0,TP3530,G2508,0,U1505,0,0,,1993,2012,1993,2001,1996,2012,2007,COD,COD,"COD, COG, RWA",COD,,SUB-SAHARAN AFRICA,490
T389,PROLETARIAN ACTION GROUP,1,TP4215,G1200,0,0,0,0,,1973,1985,,1973,,1985,,CHL,CHL,"ITA, FRG",,,SOUTH AMERICA,155
T390,HAIKA,1,0,G2415,0,0,0,0,,2001,2001,,2001,,2001,,ESP,,ESP,,,WESTERN EUROPE,230
T390,HAIKA (SEGI),0,0,G2415,0,0,0,0,,2001,2001,,2001,,2001,,ESP,,ESP,,,WESTERN EUROPE,230
T390,SEGI,0,0,G2415,0,0,0,0,,2001,2001,,2001,,2001,,ESP,,ESP,,,WESTERN EUROPE,230
T391,PROLETARIAN NUCLEI FOR COMMUNISM,1,TP3661,G2575,0,0,0,0,,2003,2004,2003,2003,,2004,,ITA,ITA,ITA,,,WESTERN EUROPE,325
T391,NUCLEI PROLETARI PER COMUNISMO (NPC),0,TP3661,G2575,0,0,0,0,,2003,2004,2003,2003,,2004,,ITA,ITA,ITA,,,WESTERN EUROPE,325
T391,PROLETARIAN COMBATANT GROUPS,0,TP4388,G2575,0,0,0,0,,2003,2004,2003,2003,,2004,,ITA,ITA,ITA,,,WESTERN EUROPE,325
T391,PROLETARIAN COMBATANT GROUPS (NPC),0,TP4388,G2575,0,0,0,0,,2003,2004,2003,2003,,2004,,ITA,ITA,ITA,,,WESTERN EUROPE,325
T392,PROLETARIAN REPRISALS,1,TP89,0,0,0,0,0,,2001,0,,,,,,GRC,GRC,,,,WESTERN EUROPE,350
T393,PROLETARIAN RESISTANCE,1,TP3662,0,0,0,0,0,,2001,0,,,,,,GRC,GRC,,,,WESTERN EUROPE,350
T393,PROLETIARIAKI ANTISTASI,0,TP3662,0,0,0,0,0,,2001,0,,,,,,GRC,GRC,,,,WESTERN EUROPE,350
T394,PROLETARIAN SOLIDARITY,1,TP3663,0,0,0,0,0,,2003,0,,,,,,GRC,GRC,,,,WESTERN EUROPE,350
T395,PUERTO RICAN ARMED RESISTANCE,1,0,G1237,0,0,0,0,,1980,1981,,1980,,1981,,USA,,USA,,,NORTH AMERICA,2
T396,REAL IRISH REPUBLICAN ARMY (RIRA),1,TP91,G2581,0,U1125,0,0,,1997,2012,1998,1998,1998,2012,1998,IRL,"IRL, GBR","GBR, GBR, IRL",GBR,,WESTERN EUROPE,205
T396,REAL IRA,0,TP91,G2581,0,U1125,0,0,,1997,2012,1998,1998,1998,2012,1998,IRL,"IRL, GBR","GBR, GBR, IRL",GBR,,WESTERN EUROPE,205
T396,REAL IRA (RIRA),0,TP91,G2581,0,U1125,0,0,,1997,2012,1998,1998,1998,2012,1998,IRL,"IRL, GBR","GBR, GBR, IRL",GBR,,WESTERN EUROPE,205
T396,REAL IRISH REPUBLICAN ARMY,0,TP91,G2581,0,U1125,0,0,,1997,2012,1998,1998,1998,2012,1998,IRL,"IRL, GBR","GBR, GBR, IRL",GBR,,WESTERN EUROPE,205
T396,TRUE IRA,0,TP91,G2581,0,U1125,0,0,,1997,2012,1998,1998,1998,2012,1998,IRL,"IRL, GBR","GBR, GBR, IRL",GBR,,WESTERN EUROPE,205
T396,VOLUNTEERS OF IRELAND,0,TP91,G2581,0,U1125,0,0,,1997,2012,1998,1998,1998,2012,1998,IRL,"IRL, GBR","GBR, GBR, IRL",GBR,,WESTERN EUROPE,205
T397,REBEL ARMED FORCES (FAR),1,TP226,G1020,0,U1590,0,0,,1962,1989,1962,1970,1970,1989,1981,GTM,GUA,GTM,GTM,,CENTRAL AMERICA & CARIBBEAN,90
T397,FUERZAS ARMADAS REBELDES (FAR),0,TP226,G1020,0,U1590,0,0,,1962,1989,1962,1970,1970,1989,1981,GTM,GUA,GTM,GTM,,CENTRAL AMERICA & CARIBBEAN,90
T397,NOVEMBER 13TH MOVEMENT OF THE REBEL ARMED FORCES,0,TP226,G1020,0,U1590,0,0,,1962,1989,1962,1970,1970,1989,1981,GTM,GUA,GTM,GTM,,CENTRAL AMERICA & CARIBBEAN,90
